Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_1376256_reg_4_20251130_034612;1376256;4;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_1376256_reg_4_20251130_034612;1376256;4;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_1376256_reg_4_20251130_034612;1376256;4;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;24;0;384;8;0;0;0;0;sm_70
compile_size_1376256_reg_4_20251130_034612;1376256;4;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_1376256_reg_4_20251130_034612;1376256;4;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_1376256_reg_4_20251130_034612;1376256;4;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_1376256_reg_64_20251129_072817;1376256;64;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;60;20480;456;48;0;4800;480;4800;sm_70
compile_size_1376256_reg_64_20251129_072817;1376256;64;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_1376256_reg_64_20251129_072817;1376256;64;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;28;0;384;8;0;0;0;0;sm_70
compile_size_1376256_reg_64_20251129_072817;1376256;64;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;62;0;416;40;0;4800;480;4800;sm_70
compile_size_1376256_reg_64_20251129_072817;1376256;64;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_1376256_reg_64_20251129_072817;1376256;64;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_1376256_reg_8_20251130_061959;1376256;8;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_1376256_reg_8_20251130_061959;1376256;8;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_1376256_reg_8_20251130_061959;1376256;8;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_1376256_reg_8_20251130_061959;1376256;8;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_1376256_reg_8_20251130_061959;1376256;8;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_1376256_reg_8_20251130_061959;1376256;8;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_1376256_reg_96_20251129_094006;1376256;96;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_1376256_reg_96_20251129_094006;1376256;96;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_1376256_reg_96_20251129_094006;1376256;96;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;28;0;384;8;0;0;0;0;sm_70
compile_size_1376256_reg_96_20251129_094006;1376256;96;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;94;0;416;40;0;4800;480;4800;sm_70
compile_size_1376256_reg_96_20251129_094006;1376256;96;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_1376256_reg_96_20251129_094006;1376256;96;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_128_20251128_130427;168;128;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_168_reg_128_20251128_130427;168;128;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_128_20251128_130427;168;128;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_128_20251128_130427;168;128;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;126;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_128_20251128_130427;168;128;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_128_20251128_130427;168;128;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_12_20251129_173752;168;12;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_168_reg_12_20251129_173752;168;12;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;407648;4076;407648;sm_70
compile_size_168_reg_12_20251129_173752;168;12;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_12_20251129_173752;168;12;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_12_20251129_173752;168;12;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_168_reg_12_20251129_173752;168;12;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_16_20251129_173813;168;16;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_168_reg_16_20251129_173813;168;16;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;408052;4080;408052;sm_70
compile_size_168_reg_16_20251129_173813;168;16;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_16_20251129_173813;168;16;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_16_20251129_173813;168;16;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_168_reg_16_20251129_173813;168;16;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_192_20251128_130446;168;192;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_168_reg_192_20251128_130446;168;192;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_192_20251128_130446;168;192;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_192_20251128_130446;168;192;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;178;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_192_20251128_130446;168;192;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_192_20251128_130446;168;192;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_256_20251128_130505;168;256;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_168_reg_256_20251128_130505;168;256;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_256_20251128_130505;168;256;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_256_20251128_130505;168;256;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;178;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_256_20251128_130505;168;256;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_256_20251128_130505;168;256;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_32_20251128_130330;168;32;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;32;20480;456;48;0;722420;7224;722420;sm_70
compile_size_168_reg_32_20251128_130330;168;32;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;32;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_32_20251128_130330;168;32;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_32_20251128_130330;168;32;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;30;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_32_20251128_130330;168;32;;;32;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_32_20251128_130330;168;32;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_4_20251129_173709;168;4;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_168_reg_4_20251129_173709;168;4;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_168_reg_4_20251129_173709;168;4;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;24;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_4_20251129_173709;168;4;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_4_20251129_173709;168;4;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_168_reg_4_20251129_173709;168;4;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_64_20251128_130349;168;64;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;60;20480;456;48;0;4800;480;4800;sm_70
compile_size_168_reg_64_20251128_130349;168;64;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_64_20251128_130349;168;64;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_64_20251128_130349;168;64;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;62;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_64_20251128_130349;168;64;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_64_20251128_130349;168;64;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_8_20251129_173730;168;8;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_168_reg_8_20251129_173730;168;8;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_168_reg_8_20251129_173730;168;8;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_8_20251129_173730;168;8;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_8_20251129_173730;168;8;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_168_reg_8_20251129_173730;168;8;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_168_reg_96_20251128_130408;168;96;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_168_reg_96_20251128_130408;168;96;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_168_reg_96_20251128_130408;168;96;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_168_reg_96_20251128_130408;168;96;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;94;0;416;40;0;4800;480;4800;sm_70
compile_size_168_reg_96_20251128_130408;168;96;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_168_reg_96_20251128_130408;168;96;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_128_20251128_155516;172032;128;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_172032_reg_128_20251128_155516;172032;128;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_128_20251128_155516;172032;128;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_128_20251128_155516;172032;128;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;126;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_128_20251128_155516;172032;128;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_128_20251128_155516;172032;128;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_12_20251129_192957;172032;12;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_172032_reg_12_20251129_192957;172032;12;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;407648;4076;407648;sm_70
compile_size_172032_reg_12_20251129_192957;172032;12;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_12_20251129_192957;172032;12;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_12_20251129_192957;172032;12;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_172032_reg_12_20251129_192957;172032;12;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_16_20251129_194857;172032;16;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_172032_reg_16_20251129_194857;172032;16;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;408052;4080;408052;sm_70
compile_size_172032_reg_16_20251129_194857;172032;16;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_16_20251129_194857;172032;16;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_16_20251129_194857;172032;16;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_172032_reg_16_20251129_194857;172032;16;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_192_20251128_161418;172032;192;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_172032_reg_192_20251128_161418;172032;192;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_192_20251128_161418;172032;192;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_192_20251128_161418;172032;192;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;178;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_192_20251128_161418;172032;192;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_192_20251128_161418;172032;192;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_256_20251128_163939;172032;256;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_172032_reg_256_20251128_163939;172032;256;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_256_20251128_163939;172032;256;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_256_20251128_163939;172032;256;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;178;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_256_20251128_163939;172032;256;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_256_20251128_163939;172032;256;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_32_20251128_150254;172032;32;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;32;20480;456;48;0;722420;7224;722420;sm_70
compile_size_172032_reg_32_20251128_150254;172032;32;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;32;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_32_20251128_150254;172032;32;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_32_20251128_150254;172032;32;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;30;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_32_20251128_150254;172032;32;;;32;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_32_20251128_150254;172032;32;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_4_20251129_185216;172032;4;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_172032_reg_4_20251129_185216;172032;4;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_172032_reg_4_20251129_185216;172032;4;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;24;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_4_20251129_185216;172032;4;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_4_20251129_185216;172032;4;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_172032_reg_4_20251129_185216;172032;4;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_64_20251128_151859;172032;64;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;60;20480;456;48;0;4800;480;4800;sm_70
compile_size_172032_reg_64_20251128_151859;172032;64;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_64_20251128_151859;172032;64;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_64_20251128_151859;172032;64;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;62;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_64_20251128_151859;172032;64;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_64_20251128_151859;172032;64;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_8_20251129_191057;172032;8;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_172032_reg_8_20251129_191057;172032;8;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;244848;2448;244848;sm_70
compile_size_172032_reg_8_20251129_191057;172032;8;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;22;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_8_20251129_191057;172032;8;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;24;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_8_20251129_191057;172032;8;;;24;20480;376;0;0;324040;3240;324040;sm_70
compile_size_172032_reg_8_20251129_191057;172032;8;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_172032_reg_96_20251128_153524;172032;96;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_172032_reg_96_20251128_153524;172032;96;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_172032_reg_96_20251128_153524;172032;96;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_172032_reg_96_20251128_153524;172032;96;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;94;0;416;40;0;4800;480;4800;sm_70
compile_size_172032_reg_96_20251128_153524;172032;96;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_172032_reg_96_20251128_153524;172032;96;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_21504_reg_128_20251128_133308;21504;128;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;64;20480;456;48;0;4800;480;4800;sm_70
compile_size_21504_reg_128_20251128_133308;21504;128;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;34;20480;392;8;0;0;0;0;sm_70
compile_size_21504_reg_128_20251128_133308;21504;128;_Z16updatePheromonesPKdPKiPdS3;updatePheromones;26;0;384;8;0;0;0;0;sm_70
compile_size_21504_reg_128_20251128_133308;21504;128;_Z21antColonyOptimizationPdS_PiS_S_S_S0_S;antColonyOptimization;126;0;416;40;0;4800;480;4800;sm_70
compile_size_21504_reg_128_20251128_133308;21504;128;;;34;20480;376;0;0;0;0;0;sm_70
compile_size_21504_reg_128_20251128_133308;21504;128;;;14;0;360;0;0;0;0;0;sm_70
Config;GraphSize;RegisterCount;Function;DemangledName;Registers;SMem_Bytes;CMem_Bank0;CMem_Bank2;CMem_Bank3;Stack_Frame;Spill_Stores;Spill_Loads;Architecture
compile_size_21504_reg_12_20251129_175803;21504;12;_Z20parallelACOIterationPKdPKiPdS3_S3_S3_S3_PiS3_S3_S3_S4_S3;parallelACOIteration;24;20480;456;48;0;968456;9684;968456;sm_70
compile_size_21504_reg_12_20251129_175803;21504;12;_Z26updateAndComputePheromonesPKdPKiPdS3_S3;updateAndComputePheromones;24;20480;392;8;0;407648;4076;407648;sm_70
