Device 0: NVIDIA GeForce RTX 3060 Laptop GPU; Max thread in blocks: 1024 Total Global Memory: 6143.5 MB Shared Memory per Block: 49152 bytes Constant Memory: 65536 bytes Registers per Block: 65536 Warp Size: 32 Compute Capability: 8.6 Can Map Host Memory: Yes Clock Rate: 1425 MHz L2 Cache Size: 3145728 bytes Multiprocessor Count: 30; Max thread in blocks by axis: (1024, 1024, 64); Max blocks by axis: (2147483647, 65535, 65535);PARAMETR_SIZE: 22; PARAMETR_SIZE_ONE_X: 11; MAX_VALUE_SIZE: 5; NAME_FILE_GRAPH: Parametr_Graph/test100.txt; ANT_SIZE: 500; KOL_ITERATION: 10000; KOL_PROGON_STATISTICS: 200; PARAMETR_Q: 1; PARAMETR_RO: 0.999; TYPE_ACO: 2; ACOCCyN_KOL_ITERATION: 50; FUNCTION: SHAFFERA 
Time omp:;6555.69; 6490.82; 6489.85; 6481.29; 332.654;1912.83; 477.807; 0.00123005; 0.999999; 5206; 
Time omp:;6582.73; 6521.24; 6520.29; 6510.98; 334.407;1918.57; 479.447; 0.00123005; 0.999998; 5646; 
Time omp:;6555.11; 6491.42; 6490.46; 6482.03; 332.571;1918.19; 476.197; 0.00123005; 0.999989; 7691; 
Time omp:;6545.74; 6481.82; 6480.86; 6472.39; 331.991;1899.89; 477.578; 0.00123005; 0.999988; 4093; 
Time omp:;6576.9; 6515.88; 6514.91; 6506.48; 334.778;1912.48; 479.71; 0.00123005; 0.999998; 3928; 
Time omp:;6488.25; 6425.29; 6424.28; 6415.8; 334.344;1894.68; 469.532; 0.00123005; 0.999997; 10074; 
Time omp:;6526.86; 6466.95; 6465.98; 6457.06; 332.844;1898.47; 474.985; 0.00123005; 0.999999; 5361; 
Time omp:;6550.03; 6489.36; 6488.35; 6479.37; 333.699;1913.31; 479.339; 0.00123005; 0.999998; 2562; 
Time omp:;6546.1; 6485.33; 6484.33; 6475.58; 333.646;1926.48; 481.052; 0.00123005; 0.999904; 4644; 
Time omp:;6558.42; 6494.93; 6493.96; 6485.25; 332.45;1907.33; 476.832; 0.00123005; 1; 3542; 
Time omp:;6548.05; 6486; 6485.03; 6476.47; 332.614;1914.84; 487.543; 0.00123005; 1; 3791; 
Time omp:;6555.13; 6491.61; 6490.63; 6482.14; 332.735;1909.84; 478.477; 0.00123005; 0.999949; 2706; 
Time omp:;6562.23; 6501.15; 6500.18; 6491.71; 336.076;1906.38; 480.696; 0.00123005; 0.999997; 3471; 
